,Team,Year,Wins,Champion,MVP,Scoring Leader,Rebound Leader,Assist Leader,WS Leader,DPOY,MIP,6MOY,Coach of Year,All-Stars,All-Defensive,All-NBA,FG%,3P Attempts,3P%,2P Attempts,2P%,FT%,RPG,APG,STL,BLK,TOVPG,PPG,Accolades,Franchise ID
1093,Indiana Pacers,2010.0,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.443,1896.0,0.348,4927.0,0.479,0.775,41.5,21.1,7.1,5.4,15.0,100.8,1.0,Pacers
1094,Detroit Pistons,2010.0,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.445,1190.0,0.314,5412.0,0.474,0.728,40.2,19.4,7.3,3.8,13.4,94.0,2.0,Pistons
1095,Orlando Magic,2010.0,59.0,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.47,2241.0,0.375,4153.0,0.521,0.724,43.2,19.7,6.2,5.6,14.1,102.8,7.0,Magic
1096,Atlanta Hawks,2010.0,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.468,1455.0,0.36,5346.0,0.497,0.759,41.7,21.8,7.2,5.0,12.0,101.7,3.0,Hawks
1097,Miami Heat,2010.0,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.458,1426.0,0.346,5092.0,0.489,0.752,41.8,18.9,7.4,5.6,13.2,96.5,5.0,Heat
1098,Charlotte Hornets,2010.0,44.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.453,1331.0,0.346,4975.0,0.482,0.751,40.8,20.2,7.7,5.4,15.7,95.3,6.0,Hornets
1099,Washington Wizards,2010.0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449,1225.0,0.353,5475.0,0.471,0.762,41.8,19.0,6.0,5.1,14.9,96.2,0.0,Wizards
1100,Denver Nuggets,2010.0,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.468,1517.0,0.359,5161.0,0.5,0.772,41.4,21.0,8.3,5.1,13.9,106.5,5.0,Nuggets
1101,Utah Jazz,2010.0,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.491,1207.0,0.364,5368.0,0.519,0.741,42.2,26.7,8.2,4.9,15.2,104.2,4.0,Jazz
1102,Portland Trail Blazers,2010.0,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.461,1388.0,0.354,5065.0,0.49,0.79,40.2,20.4,6.4,4.3,12.3,98.1,4.0,Blazers
1103,Oklahoma City Thunder,2010.0,50.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.462,1229.0,0.34,5400.0,0.49,0.805,43.5,20.0,8.0,5.9,15.0,101.5,4.0,Thunder
1104,Minnesota Timberwolves,2010.0,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.449,1181.0,0.341,5742.0,0.471,0.746,42.9,19.8,7.3,3.7,16.3,98.2,1.0,Timberwolves
1105,Los Angeles Lakers,2010.0,57.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.457,1562.0,0.341,5313.0,0.492,0.765,44.3,21.1,7.5,4.9,13.4,101.7,7.0,Lakers
1106,Phoenix Suns,2010.0,54.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.492,1770.0,0.412,5018.0,0.52,0.77,43.0,23.3,5.8,5.1,14.8,110.2,3.0,Suns
1107,Los Angeles Clippers,2010.0,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.455,1457.0,0.332,5144.0,0.49,0.73,41.8,22.1,6.5,5.7,15.7,95.7,3.0,Clippers
1108,Golden State Warriors,2010.0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.469,1687.0,0.375,5407.0,0.499,0.782,38.4,22.4,9.3,4.1,14.7,108.8,1.0,Warriors
1109,Sacramento Kings,2010.0,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,1383.0,0.349,5512.0,0.483,0.726,42.6,20.5,6.9,4.5,15.0,100.0,0.0,Kings
1110,Dallas Mavericks,2010.0,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.464,1498.0,0.372,5262.0,0.491,0.816,41.7,23.4,7.6,5.5,12.9,102.0,6.0,Mavericks
1111,San Antonio Spurs,2010.0,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.473,1547.0,0.358,5112.0,0.508,0.74,42.8,22.3,6.3,4.6,13.6,101.4,6.0,Spurs
1112,Houston Rockets,2010.0,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.447,1838.0,0.351,5085.0,0.481,0.772,42.0,21.8,7.1,3.9,14.5,102.4,1.0,Rockets
1113,Memphis Grizzlies,2010.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.469,1020.0,0.337,5855.0,0.492,0.733,43.5,18.8,7.9,4.9,15.2,102.5,4.0,Grizzlies
1114,New Orleans Pelicans,2010.0,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.464,1572.0,0.363,5270.0,0.495,0.778,40.3,22.3,7.6,3.7,13.5,100.2,3.0,Pelicans
1115,Boston Celtics,2011.0,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.486,1119.0,0.365,5100.0,0.513,0.77,38.8,23.4,8.2,4.2,14.6,96.5,8.0,Celtics
1116,New York Knicks,2011.0,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.457,2081.0,0.368,4786.0,0.496,0.809,40.5,21.4,7.6,5.8,13.7,106.5,7.0,Knicks
1117,Philadelphia 76ers,2011.0,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.461,1248.0,0.355,5528.0,0.485,0.77,41.8,22.7,7.6,4.3,13.0,99.0,1.0,76ers
1118,Brooklyn Nets,2011.0,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.44,1337.0,0.343,5301.0,0.464,0.759,40.8,21.0,5.6,4.7,14.0,94.2,3.0,Nets
1119,Toronto Raptors,2011.0,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465,1091.0,0.316,5664.0,0.494,0.755,40.3,21.9,7.1,4.3,14.7,99.1,0.0,Raptors
1120,Chicago Bulls,2011.0,62.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.462,1415.0,0.361,5172.0,0.489,0.743,44.2,22.3,7.2,5.7,14.2,98.6,4.0,Bulls
1121,Indiana Pacers,2011.0,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.442,1653.0,0.354,5134.0,0.471,0.782,43.5,19.6,7.1,5.6,15.4,99.8,2.0,Pacers
1122,Milwaukee Bucks,2011.0,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43,1414.0,0.342,5130.0,0.454,0.757,40.8,18.8,7.5,4.9,13.5,91.9,2.0,Bucks
1123,Detroit Pistons,2011.0,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.46,1256.0,0.376,5391.0,0.479,0.737,38.6,21.1,7.3,4.0,13.0,97.0,2.0,Pistons
1124,Cleveland Cavaliers,2011.0,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.434,1489.0,0.342,5158.0,0.461,0.745,40.3,21.0,6.6,4.2,14.2,95.5,1.0,Cavaliers
1125,Miami Heat,2011.0,58.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.481,1479.0,0.37,4822.0,0.515,0.769,42.1,20.0,6.6,5.2,13.9,102.1,12.0,Heat
1126,Orlando Magic,2011.0,52.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.461,2103.0,0.366,4308.0,0.507,0.692,43.2,20.0,6.7,4.7,14.9,99.2,6.0,Magic
1127,Atlanta Hawks,2011.0,44.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.462,1427.0,0.352,5002.0,0.494,0.779,39.3,22.0,6.1,4.2,13.6,95.0,5.0,Hawks
1128,Charlotte Hornets,2011.0,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.451,1203.0,0.327,5162.0,0.48,0.756,40.1,21.1,6.4,5.3,14.5,93.3,1.0,Hornets
1129,Washington Wizards,2011.0,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.443,1182.0,0.332,5706.0,0.465,0.745,41.3,19.4,8.1,6.1,15.3,97.3,2.0,Wizards
1130,Oklahoma City Thunder,2011.0,55.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.464,1403.0,0.347,5206.0,0.495,0.823,42.8,20.4,8.0,5.9,14.1,104.8,9.0,Thunder
1131,Denver Nuggets,2011.0,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.476,1704.0,0.388,4909.0,0.506,0.765,42.0,22.1,7.4,4.3,14.1,107.5,4.0,Nuggets
1132,Portland Trail Blazers,2011.0,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.447,1503.0,0.345,5096.0,0.477,0.804,39.3,21.2,8.0,4.4,13.0,96.3,4.0,Blazers
1133,Utah Jazz,2011.0,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.465,1256.0,0.346,5334.0,0.493,0.771,39.5,23.4,7.7,5.9,14.3,99.4,7.0,Jazz
1134,Minnesota Timberwolves,2011.0,17.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.441,1565.0,0.376,5449.0,0.459,0.768,44.4,20.1,7.2,5.1,17.0,101.1,2.0,Timberwolves
1135,Los Angeles Lakers,2011.0,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.463,1487.0,0.352,5270.0,0.494,0.779,44.0,22.0,7.3,5.1,13.1,101.5,8.0,Lakers
1136,Phoenix Suns,2011.0,40.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.47,1857.0,0.377,4987.0,0.505,0.759,40.2,23.7,6.6,4.4,14.3,105.0,3.0,Suns
1137,Golden State Warriors,2011.0,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,1749.0,0.392,5298.0,0.484,0.761,40.5,22.5,9.0,5.0,14.6,103.4,0.0,Warriors
1138,Los Angeles Clippers,2011.0,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.457,1519.0,0.338,5075.0,0.493,0.707,42.1,22.1,7.1,4.9,16.4,98.6,2.0,Clippers
1139,Sacramento Kings,2011.0,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.449,1277.0,0.335,5702.0,0.475,0.734,43.9,20.4,7.4,4.8,16.1,99.4,1.0,Kings
1140,San Antonio Spurs,2011.0,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.475,1727.0,0.397,4901.0,0.503,0.767,41.9,22.4,7.3,4.5,13.4,103.7,5.0,Spurs
1141,Dallas Mavericks,2011.0,57.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.475,1768.0,0.365,4695.0,0.516,0.777,41.4,23.8,6.8,4.3,14.0,100.2,6.0,Mavericks
1142,New Orleans Pelicans,2011.0,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.459,1232.0,0.36,5184.0,0.482,0.765,40.1,20.6,7.6,4.4,13.0,94.9,3.0,Pelicans
1143,Memphis Grizzlies,2011.0,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.471,926.0,0.334,5875.0,0.492,0.75,41.0,20.6,9.4,5.4,14.0,99.9,5.0,Grizzlies
1144,Houston Rockets,2011.0,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.454,1843.0,0.367,5132.0,0.486,0.801,42.8,23.8,7.1,4.5,13.5,105.9,1.0,Rockets
1145,Boston Celtics,2012.0,39.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.46,988.0,0.367,4098.0,0.483,0.778,38.8,23.6,7.5,5.5,14.8,91.8,6.0,Celtics
1146,New York Knicks,2012.0,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.443,1538.0,0.336,3797.0,0.487,0.741,41.7,20.1,9.4,4.2,16.0,97.8,5.0,Knicks
1147,Philadelphia 76ers,2012.0,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.448,963.0,0.362,4553.0,0.466,0.742,43.2,22.0,8.0,5.2,11.2,93.6,2.0,76ers
1148,Toronto Raptors,2012.0,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1075.0,0.34,4079.0,0.467,0.77,42.0,20.9,6.5,4.9,15.2,90.7,0.0,Raptors
1149,Brooklyn Nets,2012.0,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.425,1481.0,0.342,3839.0,0.457,0.777,40.3,19.9,7.5,3.9,15.1,93.1,2.0,Nets
1150,Chicago Bulls,2012.0,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.452,1117.0,0.375,4345.0,0.471,0.722,46.7,23.1,6.9,5.9,14.0,96.3,8.0,Bulls
1151,Indiana Pacers,2012.0,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.438,1064.0,0.368,4311.0,0.455,0.782,43.9,18.6,7.9,5.4,14.0,97.7,4.0,Pacers
1152,Milwaukee Bucks,2012.0,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.443,1265.0,0.345,4387.0,0.471,0.774,42.5,23.5,8.3,5.1,14.1,99.0,1.0,Bucks
1153,Detroit Pistons,2012.0,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.438,916.0,0.346,4316.0,0.457,0.752,40.3,18.7,7.0,4.2,15.7,90.9,2.0,Pistons
1154,Cleveland Cavaliers,2012.0,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.422,1273.0,0.346,4087.0,0.446,0.716,42.3,19.8,7.1,4.0,15.4,93.0,1.0,Cavaliers
1155,Miami Heat,2012.0,46.0,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.469,1030.0,0.359,4182.0,0.496,0.775,41.6,20.0,8.9,5.4,15.2,98.5,13.0,Heat
1156,Atlanta Hawks,2012.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.454,1330.0,0.37,4018.0,0.482,0.74,41.2,22.4,8.1,4.6,14.0,96.6,3.0,Hawks
1157,Orlando Magic,2012.0,37.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.441,1785.0,0.375,3377.0,0.475,0.66,42.5,20.0,6.8,4.2,14.9,94.2,7.0,Magic
1158,Washington Wizards,2012.0,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.441,1075.0,0.32,4400.0,0.47,0.727,41.7,19.1,8.0,6.3,15.3,93.6,1.0,Wizards
1159,Charlotte Hornets,2012.0,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.414,892.0,0.295,4401.0,0.439,0.746,39.0,20.1,6.0,5.5,14.5,87.0,1.0,Hornets
1160,Oklahoma City Thunder,2012.0,47.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.471,1317.0,0.358,3912.0,0.509,0.806,43.7,18.5,7.5,8.2,16.3,103.1,10.0,Thunder
1161,Denver Nuggets,2012.0,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.476,1311.0,0.332,4093.0,0.522,0.735,43.1,24.0,8.2,5.0,15.4,104.1,1.0,Nuggets
1162,Utah Jazz,2012.0,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.456,845.0,0.323,4686.0,0.48,0.754,44.2,21.8,8.3,5.8,14.2,99.7,2.0,Jazz
1163,Portland Trail Blazers,2012.0,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.443,1382.0,0.346,4035.0,0.477,0.796,40.7,20.4,8.0,4.9,14.2,97.2,5.0,Blazers
1164,Minnesota Timberwolves,2012.0,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.433,1423.0,0.332,4011.0,0.469,0.771,43.7,19.5,6.6,4.4,15.2,97.9,1.0,Timberwolves
1165,Los Angeles Lakers,2012.0,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.457,1112.0,0.326,4207.0,0.491,0.756,46.2,22.5,5.9,5.3,15.1,97.3,8.0,Lakers
1166,Los Angeles Clippers,2012.0,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.455,1441.0,0.357,3925.0,0.49,0.68,41.6,21.0,8.4,4.8,13.3,97.5,6.0,Clippers
1167,Phoenix Suns,2012.0,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.458,1295.0,0.343,4150.0,0.494,0.757,41.7,22.5,6.5,5.5,14.1,98.4,1.0,Suns
1168,Golden State Warriors,2012.0,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,1351.0,0.388,4092.0,0.48,0.77,39.2,22.3,8.0,5.5,13.9,97.8,0.0,Warriors
1169,Sacramento Kings,2012.0,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.436,1301.0,0.316,4411.0,0.471,0.736,42.9,19.3,8.5,4.9,14.4,98.8,1.0,Kings
1170,San Antonio Spurs,2012.0,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.478,1405.0,0.393,4058.0,0.507,0.748,43.0,23.2,7.4,4.4,13.6,103.7,4.0,Spurs
1171,Memphis Grizzlies,2012.0,41.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.447,849.0,0.326,4573.0,0.47,0.759,42.0,19.5,9.6,5.2,14.5,95.0,7.0,Grizzlies
1172,Dallas Mavericks,2012.0,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.443,1464.0,0.339,3948.0,0.482,0.771,42.8,20.9,8.6,5.1,14.0,95.8,4.0,Mavericks
1173,Houston Rockets,2012.0,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.449,1330.0,0.359,4213.0,0.477,0.782,42.2,21.3,7.5,4.8,14.5,98.1,2.0,Rockets
1174,New Orleans Pelicans,2012.0,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,777.0,0.333,4326.0,0.472,0.757,41.1,20.7,7.4,4.8,15.5,89.6,0.0,Pelicans
1175,New York Knicks,2013.0,54.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.448,2371.0,0.376,4318.0,0.487,0.759,40.6,19.3,8.2,3.6,12.0,100.0,8.0,Knicks
1176,Brooklyn Nets,2013.0,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.45,1760.0,0.357,4784.0,0.484,0.731,42.8,20.3,7.3,4.8,14.7,96.9,2.0,Nets
1177,Boston Celtics,2013.0,41.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.465,1390.0,0.358,5069.0,0.494,0.776,39.3,22.8,8.2,4.5,14.6,96.5,6.0,Celtics
1178,Philadelphia 76ers,2013.0,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.444,1438.0,0.36,5457.0,0.466,0.729,41.3,22.8,7.4,4.7,13.0,93.2,1.0,76ers
1179,Toronto Raptors,2013.0,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,1665.0,0.343,5020.0,0.48,0.788,40.2,21.5,7.3,4.8,13.7,97.2,0.0,Raptors
1180,Indiana Pacers,2013.0,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.436,1599.0,0.347,4926.0,0.465,0.746,45.9,20.3,7.2,6.3,15.1,94.7,3.0,Pacers
1181,Chicago Bulls,2013.0,45.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.437,1265.0,0.353,5433.0,0.456,0.773,43.2,23.0,7.2,5.1,14.3,93.2,7.0,Bulls
1182,Milwaukee Bucks,2013.0,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,1670.0,0.36,5527.0,0.457,0.736,44.0,22.9,8.4,6.7,14.1,98.9,0.0,Bucks
1183,Detroit Pistons,2013.0,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.449,1440.0,0.356,5198.0,0.474,0.699,42.1,21.2,7.0,4.9,15.1,94.9,1.0,Pistons
1184,Cleveland Cavaliers,2013.0,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.434,1581.0,0.346,5320.0,0.46,0.756,41.0,20.7,7.9,4.1,14.0,96.5,2.0,Cavaliers
1185,Miami Heat,2013.0,66.0,True,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.496,1809.0,0.396,4539.0,0.536,0.754,38.6,23.0,8.7,5.4,13.9,102.9,12.0,Heat
1186,Atlanta Hawks,2013.0,44.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.464,1901.0,0.371,4743.0,0.501,0.715,40.9,24.5,8.1,4.5,14.9,98.0,1.0,Hawks
1187,Washington Wizards,2013.0,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.435,1495.0,0.365,5198.0,0.455,0.733,43.2,21.6,7.3,4.6,15.1,93.2,1.0,Wizards
1188,Charlotte Hornets,2013.0,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,1399.0,0.335,5250.0,0.448,0.75,40.3,19.4,7.2,5.8,14.1,93.4,0.0,Hornets
1189,Orlando Magic,2013.0,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,1537.0,0.329,5367.0,0.482,0.755,42.7,22.8,6.4,4.4,14.5,94.1,0.0,Magic
1190,Oklahoma City Thunder,2013.0,60.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.481,1588.0,0.377,4916.0,0.514,0.828,43.6,21.4,8.3,7.6,15.3,105.7,9.0,Thunder
1191,Denver Nuggets,2013.0,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.478,1518.0,0.343,5465.0,0.516,0.701,45.0,24.4,9.3,6.5,15.3,106.1,1.0,Nuggets
1192,Utah Jazz,2013.0,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.454,1385.0,0.366,5325.0,0.477,0.764,42.0,22.7,8.4,6.3,14.8,98.0,1.0,Jazz
1193,Portland Trail Blazers,2013.0,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.448,1904.0,0.353,4811.0,0.486,0.776,40.8,21.8,6.6,4.3,14.7,97.5,1.0,Blazers
1194,Minnesota Timberwolves,2013.0,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.439,1475.0,0.305,5227.0,0.477,0.742,42.0,22.4,8.5,4.7,14.8,95.7,3.0,Timberwolves
1195,Los Angeles Clippers,2013.0,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,0.478,1752.0,0.358,4856.0,0.522,0.711,41.6,23.9,9.6,5.6,14.6,101.1,11.0,Clippers
1196,Golden State Warriors,2013.0,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.458,1632.0,0.403,5208.0,0.475,0.79,45.0,22.5,6.9,4.2,15.1,101.2,3.0,Warriors
1197,Los Angeles Lakers,2013.0,45.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.458,2015.0,0.355,4625.0,0.503,0.692,44.8,22.2,7.0,5.2,15.0,102.2,11.0,Lakers
